Account Id,Exchange,Trading Symbol,Product Type,Net Qty,Last Traded Price,Buy Qty,Sell Qty,Buy Value,Sell Value,Mark To Market,Total Turnover,Net Value,Buy Avg Price,Sell Avg Price,BEP,Instrument Name,Entity Type,Client Type,Option Type,Strike Price,Option flag,RMS Square Off,Realized MTM,Unrealized MTM,Total Consideration,MTM (Base Currency),Realized MTM (Base Currency),Unrealised MTM (Base Currency),Buy Value (Base Currency),Sell Value (Base Currency),Net Value (Base Currency),Branch Id,Expiry,Actual Buy Avg Price,Actual Sell Avg Price,Actual Buy Value,Actual Sell Value,Actual Mark To Market,Actual Realized MTM,Actual Unrealized MTM,Lot Size,Net Lot,Buy Lot,Sell Lot,Security Id,Giveup Buy Qty,Giveup Sell Qty,Giveup Net Qty,
PR06,BSEFO,SENSEX 12FEB2026 PE 84600,NRML,0,924.85,200,200,164020.00,162971.00,-1049.00,326991.00,-1049.00,820.10,814.86,0.00,IO,,Non_Institutionals,PE,84600.00,ITM,Included,-1049.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,820.10,814.86,164020.00,162971.00,-1049.00,-1049.00,0.00,20,0,10,10,831435,0,0,0,
PR10,BSEFO,SENSEX 12FEB2026 CE 84000,NRML,0,0.05,680,680,73275.00,108961.00,35686.00,182236.00,35686.00,107.76,160.24,0.00,IO,,Non_Institutionals,CE,84000.00,OTM,Included,35686.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,107.76,160.24,73275.00,108961.00,35686.00,35686.00,0.00,20,0,34,34,824824,0,0,0,
PR22,BSEFO,SENSEX 12FEB2026 PE 83500,NRML,0,0.05,5600,5600,83664.00,76160.00,-7504.00,159824.00,-7504.00,14.94,13.60,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,-7504.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,14.94,13.60,83664.00,76160.00,-7504.00,-7504.00,0.00,20,0,280,280,828414,0,0,0,
PR16,BSEFO,SENSEX 12FEB2026 PE 84000,NRML,0,324.90,560,560,118210.00,101072.00,-17138.00,219282.00,-17138.00,211.09,180.49,0.00,IO,,Non_Institutionals,PE,84000.00,ITM,Included,-17138.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,211.09,180.49,118210.00,101072.00,-17138.00,-17138.00,0.00,20,0,28,28,830030,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 PE 81100,MIS,0,0.05,200,200,420.00,10.00,-410.00,430.00,-410.00,2.10,0.05,0.00,IO,,Non_Institutionals,PE,81100.00,OTM,Included,-410.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.10,0.05,420.00,10.00,-410.00,-410.00,0.00,20,0,10,10,826165,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 80600,NRML,0,0.05,60,60,120.00,84.00,-36.00,204.00,-36.00,2.00,1.40,0.00,IO,,Non_Institutionals,PE,80600.00,OTM,Included,-36.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.00,1.40,120.00,84.00,-36.00,-36.00,0.00,20,0,3,3,825086,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 CE 83800,NRML,0,0.05,100,100,75.00,4187.00,4112.00,4262.00,4112.00,0.75,41.87,0.00,IO,,Non_Institutionals,CE,83800.00,OTM,Included,4112.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,0.75,41.87,75.00,4187.00,4112.00,4112.00,0.00,20,0,5,5,825592,0,0,0,
PR36,BSEFO,SENSEX 12FEB2026 CE 84300,NRML,0,0.05,3000,3000,34954.00,93969.00,59015.00,128923.00,59015.00,11.65,31.32,0.00,IO,,Non_Institutionals,CE,84300.00,OTM,Included,59015.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,11.65,31.32,34954.00,93969.00,59015.00,59015.00,0.00,20,0,150,150,831199,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 CE 87800,NRML,0,0.05,200,200,430.00,160.00,-270.00,590.00,-270.00,2.15,0.80,0.00,IO,,Non_Institutionals,CE,87800.00,OTM,Included,-270.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.15,0.80,430.00,160.00,-270.00,-270.00,0.00,20,0,10,10,824195,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 PE 81400,NRML,0,0.05,200,200,420.00,110.00,-310.00,530.00,-310.00,2.10,0.55,0.00,IO,,Non_Institutionals,PE,81400.00,OTM,Included,-310.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.10,0.55,420.00,110.00,-310.00,-310.00,0.00,20,0,10,10,828853,0,0,0,
PR33,BSEFO,SENSEX 12FEB2026 CE 84100,NRML,0,0.05,480,480,6661.00,12713.00,6052.00,19374.00,6052.00,13.88,26.49,0.00,IO,,Non_Institutionals,CE,84100.00,OTM,Included,6052.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,13.88,26.49,6661.00,12713.00,6052.00,6052.00,0.00,20,0,24,24,830732,0,0,0,
PR23,BSEFO,SENSEX 12FEB2026 CE 84600,NRML,0,0.10,60,60,147.00,771.00,624.00,918.00,624.00,2.45,12.85,0.00,IO,,Non_Institutionals,CE,84600.00,OTM,Included,624.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.45,12.85,147.00,771.00,624.00,624.00,0.00,20,0,3,3,829387,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 PE 84100,NRML,0,424.25,340,340,66296.00,69408.00,3112.00,135704.00,3112.00,194.99,204.14,0.00,IO,,Non_Institutionals,PE,84100.00,ITM,Included,3112.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,194.99,204.14,66296.00,69408.00,3112.00,3112.00,0.00,20,0,17,17,824563,0,0,0,
PR16,BSEFO,SENSEX 12FEB2026 PE 83700,NRML,0,25.10,3240,3240,155052.00,169990.00,14938.00,325042.00,14938.00,47.86,52.47,0.00,IO,,Non_Institutionals,PE,83700.00,ATM,Included,14938.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,47.86,52.47,155052.00,169990.00,14938.00,14938.00,0.00,20,0,162,162,824886,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 PE 83600,NRML,0,0.05,100,100,5682.00,2850.00,-2832.00,8532.00,-2832.00,56.82,28.50,0.00,IO,,Non_Institutionals,PE,83600.00,OTM,Included,-2832.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,56.82,28.50,5682.00,2850.00,-2832.00,-2832.00,0.00,20,0,5,5,826651,0,0,0,
PR18,BSEFO,SENSEX 12FEB2026 CE 83700,MIS,0,0.05,3200,3200,697050.00,442588.00,-254462.00,1139638.00,-254462.00,217.83,138.31,0.00,IO,,Non_Institutionals,CE,83700.00,ATM,Included,-254462.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,217.83,138.31,697050.00,442588.00,-254462.00,-254462.00,0.00,20,0,160,160,827331,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 CE 84600,NRML,0,0.10,220,220,6587.00,568.00,-6019.00,7155.00,-6019.00,29.94,2.58,0.00,IO,,Non_Institutionals,CE,84600.00,OTM,Included,-6019.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,29.94,2.58,6587.00,568.00,-6019.00,-6019.00,0.00,20,0,11,11,829387,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 83800,NRML,0,124.80,1320,1320,128093.00,117296.00,-10797.00,245389.00,-10797.00,97.04,88.86,0.00,IO,,Non_Institutionals,PE,83800.00,ITM,Included,-10797.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,97.04,88.86,128093.00,117296.00,-10797.00,-10797.00,0.00,20,0,66,66,827104,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 PE 24550,NRML,0,4.00,195,195,991.25,897.00,-94.25,1888.25,-94.25,5.08,4.60,0.00,OPTIDX,,Non_Institutionals,PE,24550.00,OTM,Included,-94.25,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,5.08,4.60,991.25,897.00,-94.25,-94.25,0.00,65,0,3,3,48149,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 80800,NRML,0,0.05,60,60,120.00,105.00,-15.00,225.00,-15.00,2.00,1.75,0.00,IO,,Non_Institutionals,PE,80800.00,OTM,Included,-15.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.00,1.75,120.00,105.00,-15.00,-15.00,0.00,20,0,3,3,828715,0,0,0,
PR07,BSEFO,SENSEX 12FEB2026 CE 85600,MIS,0,0.05,3100,3100,10080.00,4495.00,-5585.00,14575.00,-5585.00,3.25,1.45,0.00,IO,,Non_Institutionals,CE,85600.00,OTM,Included,-5585.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.25,1.45,10080.00,4495.00,-5585.00,-5585.00,0.00,20,0,155,155,826452,0,0,0,
PR10,BSEFO,SENSEX 12FEB2026 PE 83700,NRML,0,25.10,9360,9360,380076.00,373137.00,-6939.00,753213.00,-6939.00,40.61,39.87,0.00,IO,,Non_Institutionals,PE,83700.00,ATM,Included,-6939.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,40.61,39.87,380076.00,373137.00,-6939.00,-6939.00,0.00,20,0,468,468,824886,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 CE 83800,NRML,0,0.05,200,200,160.00,8560.00,8400.00,8720.00,8400.00,0.80,42.80,0.00,IO,,Non_Institutionals,CE,83800.00,OTM,Included,8400.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,0.80,42.80,160.00,8560.00,8400.00,8400.00,0.00,20,0,10,10,825592,0,0,0,
PR15,BSEFO,SENSEX 12FEB2026 CE 83500,MIS,0,174.70,40,40,6952.00,5994.00,-958.00,12946.00,-958.00,173.80,149.85,0.00,IO,,Non_Institutionals,CE,83500.00,ITM,Included,-958.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,173.80,149.85,6952.00,5994.00,-958.00,-958.00,0.00,20,0,2,2,826895,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 87100,NRML,0,0.05,40,40,80.00,80.00,0.00,160.00,0.00,2.00,2.00,0.00,IO,,Non_Institutionals,CE,87100.00,OTM,Included,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.00,2.00,80.00,80.00,0.00,0.00,0.00,20,0,2,2,824619,0,0,0,
PR36,BSEFO,SENSEX 12FEB2026 PE 83500,NRML,0,0.05,8000,8000,77007.00,160914.00,83907.00,237921.00,83907.00,9.63,20.11,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,83907.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,9.63,20.11,77007.00,160914.00,83907.00,83907.00,0.00,20,0,400,400,828414,0,0,0,
PR37,BSEFO,SENSEX 12FEB2026 CE 84200,NRML,0,0.05,3500,3500,321364.00,272719.00,-48645.00,594083.00,-48645.00,91.82,77.92,0.00,IO,,Non_Institutionals,CE,84200.00,OTM,Included,-48645.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,91.82,77.92,321364.00,272719.00,-48645.00,-48645.00,0.00,20,0,175,175,828461,0,0,0,
PR04,BSEFO,SENSEX 12FEB2026 CE 85600,MIS,0,0.05,13900,13900,44316.00,45905.00,1589.00,90221.00,1589.00,3.19,3.30,0.00,IO,,Non_Institutionals,CE,85600.00,OTM,Included,1589.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.19,3.30,44316.00,45905.00,1589.00,1589.00,0.00,20,0,695,695,826452,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 81600,NRML,0,0.05,60,60,123.00,132.00,9.00,255.00,9.00,2.05,2.20,0.00,IO,,Non_Institutionals,PE,81600.00,OTM,Included,9.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.05,2.20,123.00,132.00,9.00,9.00,0.00,20,0,3,3,825350,0,0,0,
PR15,BSEFO,SENSEX 12FEB2026 CE 83400,MIS,0,274.00,40,40,9486.00,6792.00,-2694.00,16278.00,-2694.00,237.15,169.80,0.00,IO,,Non_Institutionals,CE,83400.00,ITM,Included,-2694.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,237.15,169.80,9486.00,6792.00,-2694.00,-2694.00,0.00,20,0,2,2,824657,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 80900,NRML,0,0.05,120,120,258.00,218.00,-40.00,476.00,-40.00,2.15,1.82,0.00,IO,,Non_Institutionals,PE,80900.00,OTM,Included,-40.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.15,1.82,258.00,218.00,-40.00,-40.00,0.00,20,0,6,6,831462,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 81100,NRML,0,0.05,160,160,334.00,300.00,-34.00,634.00,-34.00,2.09,1.88,0.00,IO,,Non_Institutionals,PE,81100.00,OTM,Included,-34.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.09,1.88,334.00,300.00,-34.00,-34.00,0.00,20,0,8,8,826165,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 CE 84100,NRML,0,0.05,100,100,305.00,3935.00,3630.00,4240.00,3630.00,3.05,39.35,0.00,IO,,Non_Institutionals,CE,84100.00,OTM,Included,3630.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.05,39.35,305.00,3935.00,3630.00,3630.00,0.00,20,0,5,5,830732,0,0,0,
PR23,BSEFO,SENSEX 12FEB2026 PE 83700,NRML,0,25.10,60,60,1323.00,4620.00,3297.00,5943.00,3297.00,22.05,77.00,0.00,IO,,Non_Institutionals,PE,83700.00,ATM,Included,3297.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,22.05,77.00,1323.00,4620.00,3297.00,3297.00,0.00,20,0,3,3,824886,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 PE 84000,NRML,0,324.90,520,520,113274.00,102922.00,-10352.00,216196.00,-10352.00,217.83,197.93,0.00,IO,,Non_Institutionals,PE,84000.00,ITM,Included,-10352.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,217.83,197.93,113274.00,102922.00,-10352.00,-10352.00,0.00,20,0,26,26,830030,0,0,0,
PR21,BSEFO,SENSEX 12FEB2026 CE 84000,MIS,0,0.05,2100,2100,44095.00,221017.00,176922.00,265112.00,176922.00,21.00,105.25,0.00,IO,,Non_Institutionals,CE,84000.00,OTM,Included,176922.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,21.00,105.25,44095.00,221017.00,176922.00,176922.00,0.00,20,0,105,105,824824,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 CE 83900,NRML,0,0.05,2200,2200,74876.00,234323.00,159447.00,309199.00,159447.00,34.03,106.51,0.00,IO,,Non_Institutionals,CE,83900.00,OTM,Included,159447.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,34.03,106.51,74876.00,234323.00,159447.00,159447.00,0.00,20,0,110,110,827778,0,0,0,
PR08,BSEFO,SENSEX 12FEB2026 PE 82100,MIS,0,0.05,1040,1040,3328.00,3172.00,-156.00,6500.00,-156.00,3.20,3.05,0.00,IO,,Non_Institutionals,PE,82100.00,OTM,Included,-156.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.20,3.05,3328.00,3172.00,-156.00,-156.00,0.00,20,0,52,52,830924,0,0,0,
PR33,BSEFO,SENSEX 12FEB2026 CE 84500,NRML,0,0.05,400,400,1100.00,4095.00,2995.00,5195.00,2995.00,2.75,10.24,0.00,IO,,Non_Institutionals,CE,84500.00,OTM,Included,2995.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.75,10.24,1100.00,4095.00,2995.00,2995.00,0.00,20,0,20,20,831669,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 PE 81100,NRML,0,0.05,100,100,205.00,175.00,-30.00,380.00,-30.00,2.05,1.75,0.00,IO,,Non_Institutionals,PE,81100.00,OTM,Included,-30.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.05,1.75,205.00,175.00,-30.00,-30.00,0.00,20,0,5,5,826165,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 86100,NRML,0,0.05,2800,2800,3565.00,5590.00,2025.00,9155.00,2025.00,1.27,2.00,0.00,IO,,Non_Institutionals,CE,86100.00,OTM,Included,2025.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,1.27,2.00,3565.00,5590.00,2025.00,2025.00,0.00,20,0,140,140,824350,0,0,0,
PR17,BSEFO,SENSEX 12FEB2026 CE 83500,NRML,0,174.70,120,120,19908.00,13644.00,-6264.00,33552.00,-6264.00,165.90,113.70,0.00,IO,,Non_Institutionals,CE,83500.00,ITM,Included,-6264.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,165.90,113.70,19908.00,13644.00,-6264.00,-6264.00,0.00,20,0,6,6,826895,0,0,0,
PR33,BSEFO,SENSEX 12FEB2026 PE 83700,NRML,0,25.10,340,340,20561.00,16977.00,-3584.00,37538.00,-3584.00,60.47,49.93,0.00,IO,,Non_Institutionals,PE,83700.00,ATM,Included,-3584.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,60.47,49.93,20561.00,16977.00,-3584.00,-3584.00,0.00,20,0,17,17,824886,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 PE 24400,NRML,0,3.40,260,260,988.00,1118.00,130.00,2106.00,130.00,3.80,4.30,0.00,OPTIDX,,Non_Institutionals,PE,24400.00,OTM,Included,130.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,3.80,4.30,988.00,1118.00,130.00,130.00,0.00,65,0,4,4,48143,0,0,0,
PR09,BSEFO,SENSEX 12FEB2026 CE 83600,NRML,0,74.70,440,440,19744.00,56937.00,37193.00,76681.00,37193.00,44.87,129.40,0.00,IO,,Non_Institutionals,CE,83600.00,ITM,Included,37193.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,44.87,129.40,19744.00,56937.00,37193.00,37193.00,0.00,20,0,22,22,825144,0,0,0,
PR22,BSEFO,SENSEX 12FEB2026 CE 84100,NRML,0,0.05,7000,7000,79023.00,124273.00,45250.00,203296.00,45250.00,11.29,17.75,0.00,IO,,Non_Institutionals,CE,84100.00,OTM,Included,45250.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,11.29,17.75,79023.00,124273.00,45250.00,45250.00,0.00,20,0,350,350,830732,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 PE 81400,NRML,0,0.05,100,100,210.00,50.00,-160.00,260.00,-160.00,2.10,0.50,0.00,IO,,Non_Institutionals,PE,81400.00,OTM,Included,-160.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.10,0.50,210.00,50.00,-160.00,-160.00,0.00,20,0,5,5,828853,0,0,0,
PR08,BSEFO,SENSEX 12FEB2026 PE 82400,MIS,0,0.05,5200,5200,18798.00,12106.00,-6692.00,30904.00,-6692.00,3.62,2.33,0.00,IO,,Non_Institutionals,PE,82400.00,OTM,Included,-6692.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.62,2.33,18798.00,12106.00,-6692.00,-6692.00,0.00,20,0,260,260,829118,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 CE 84400,NRML,0,0.10,1700,1700,215499.00,291277.00,75778.00,506776.00,75778.00,126.76,171.34,0.00,IO,,Non_Institutionals,CE,84400.00,OTM,Included,75778.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,126.76,171.34,215499.00,291277.00,75778.00,75778.00,0.00,20,0,85,85,828909,0,0,0,
PR14,BSEFO,SENSEX 19FEB2026 PE 83500,NRML,0,326.00,400,400,106955.00,101811.00,-5144.00,208766.00,-5144.00,267.39,254.53,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,-5144.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,19Feb2026,267.39,254.53,106955.00,101811.00,-5144.00,-5144.00,0.00,20,0,20,20,837398,0,0,0,
PR05,BSEFO,SENSEX 12FEB2026 PE 80800,NRML,0,0.05,2120,2120,51730.00,33065.00,-18665.00,84795.00,-18665.00,24.40,15.60,0.00,IO,,Non_Institutionals,PE,80800.00,OTM,Included,-18665.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,24.40,15.60,51730.00,33065.00,-18665.00,-18665.00,0.00,20,0,106,106,828715,0,0,0,
PR05,NSEFO,NIFTY 17FEB2026 PE 25950,NRML,0,175.20,7345,7345,983066.50,805606.75,-177459.75,1788673.25,-177459.75,133.84,109.68,0.00,OPTIDX,,Non_Institutionals,PE,25950.00,ITM,Included,-177459.75,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,133.84,109.68,983066.50,805606.75,-177459.75,-177459.75,0.00,65,0,113,113,48235,0,0,0,
PR06,BSEFO,SENSEX 12FEB2026 CE 83700,MIS,0,0.05,5500,5500,1229755.00,758362.00,-471393.00,1988117.00,-471393.00,223.59,137.88,0.00,IO,,Non_Institutionals,CE,83700.00,ATM,Included,-471393.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,223.59,137.88,1229755.00,758362.00,-471393.00,-471393.00,0.00,20,0,275,275,827331,0,0,0,
PR20,NSEFO,NIFTY 17FEB2026 CE 26800,NRML,0,3.65,260,260,975.00,1079.00,104.00,2054.00,104.00,3.75,4.15,0.00,OPTIDX,,Non_Institutionals,CE,26800.00,OTM,Included,104.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,3.75,4.15,975.00,1079.00,104.00,104.00,0.00,65,0,4,4,48273,0,0,0,
PR14,BSEFO,SENSEX 19FEB2026 PE 83400,MIS,0,290.00,200,200,47116.00,44830.00,-2286.00,91946.00,-2286.00,235.58,224.15,0.00,IO,,Non_Institutionals,PE,83400.00,OTM,Included,-2286.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,19Feb2026,235.58,224.15,47116.00,44830.00,-2286.00,-2286.00,0.00,20,0,10,10,837506,0,0,0,
PR09,BSEFO,SENSEX 12FEB2026 CE 84200,NRML,0,0.05,300,300,495.00,14820.00,14325.00,15315.00,14325.00,1.65,49.40,0.00,IO,,Non_Institutionals,CE,84200.00,OTM,Included,14325.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,1.65,49.40,495.00,14820.00,14325.00,14325.00,0.00,20,0,15,15,828461,0,0,0,
PR12,BSEFO,SENSEX 12FEB2026 CE 85000,NRML,0,0.05,1540,1540,8716.00,3853.00,-4863.00,12569.00,-4863.00,5.66,2.50,0.00,IO,,Non_Institutionals,CE,85000.00,OTM,Included,-4863.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,5.66,2.50,8716.00,3853.00,-4863.00,-4863.00,0.00,20,0,77,77,825091,0,0,0,
PR33,BSEFO,SENSEX 12FEB2026 CE 84600,NRML,0,0.10,200,200,1046.00,1895.00,849.00,2941.00,849.00,5.23,9.48,0.00,IO,,Non_Institutionals,CE,84600.00,OTM,Included,849.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,5.23,9.48,1046.00,1895.00,849.00,849.00,0.00,20,0,10,10,829387,0,0,0,
PR22,BSEFO,SENSEX 12FEB2026 CE 86500,NRML,0,0.05,1400,1400,3599.00,70.00,-3529.00,3669.00,-3529.00,2.57,0.05,0.00,IO,,Non_Institutionals,CE,86500.00,OTM,Included,-3529.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,2.57,0.05,3599.00,70.00,-3529.00,-3529.00,0.00,20,0,70,70,828467,0,0,0,
PR05,NSEFO,NIFTY 17FEB2026 PE 25000,NRML,0,7.20,6370,6370,47495.50,56329.00,8833.50,103824.50,8833.50,7.46,8.84,0.00,OPTIDX,,Non_Institutionals,PE,25000.00,OTM,Included,8833.50,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,17Feb2026,7.46,8.84,47495.50,56329.00,8833.50,8833.50,0.00,65,0,98,98,48178,0,0,0,
PR20,BSEFO,SENSEX 12FEB2026 CE 84000,NRML,0,0.05,560,560,32231.00,52855.00,20624.00,85086.00,20624.00,57.56,94.38,0.00,IO,,Non_Institutionals,CE,84000.00,OTM,Included,20624.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,57.56,94.38,32231.00,52855.00,20624.00,20624.00,0.00,20,0,28,28,824824,0,0,0,
PR07,BSEFO,SENSEX 12FEB2026 CE 84000,MIS,0,0.05,3100,3100,65271.00,325606.00,260335.00,390877.00,260335.00,21.06,105.03,0.00,IO,,Non_Institutionals,CE,84000.00,OTM,Included,260335.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,21.06,105.03,65271.00,325606.00,260335.00,260335.00,0.00,20,0,155,155,824824,0,0,0,
PR33,BSEFO,SENSEX 12FEB2026 CE 85500,NRML,0,0.05,1700,1700,5935.00,294.00,-5641.00,6229.00,-5641.00,3.49,0.17,0.00,IO,,Non_Institutionals,CE,85500.00,OTM,Included,-5641.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,3.49,0.17,5935.00,294.00,-5641.00,-5641.00,0.00,20,0,85,85,824191,0,0,0,
PR05,BSEFO,SENSEX 19FEB2026 PE 79000,MIS,0,16.20,400,400,6355.00,5786.00,-569.00,12141.00,-569.00,15.89,14.47,0.00,IO,,Non_Institutionals,PE,79000.00,OTM,Included,-569.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,19Feb2026,15.89,14.47,6355.00,5786.00,-569.00,-569.00,0.00,20,0,20,20,837210,0,0,0,
PR14,BSEFO,SENSEX 12FEB2026 PE 83500,NRML,0,0.05,100,100,3288.00,1595.00,-1693.00,4883.00,-1693.00,32.88,15.95,0.00,IO,,Non_Institutionals,PE,83500.00,OTM,Included,-1693.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,PRANAT,12Feb2026,32.88,15.95,3288.00,1595.00,-1693.00,-1693.00,0.00,20,0,5,5,828414,0,0,0,
